Participant,Mode,Code,Gender,Age,Orientation,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,1822
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,3131
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,1353
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,4 images,same,10,1,2139
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,1941
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,3705
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,252
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,4 images,same,5,0,2549
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,4 images,same,5,0,3485
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,4 images,same,7,1,1158
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,4 images,same,5,0,2490
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,2364
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,4 images,same,7,1,468
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,322
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,4 images,same,9,1,2566
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,2510
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,4 images,same,7,1,3359
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,3320
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,4 images,same,9,1,3562
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,673
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,3334
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,4 images,same,10,1,3408
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,4 images,same,10,1,3067
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,4 images,same,12,1,2866
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,1690
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,4 images,same,7,1,1010
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,4 images,same,5,0,1600
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,13
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,2804
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,2048
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,3447
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,224
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,4 images,same,5,0,1814
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,1843
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,4 images,same,7,1,1765
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,4 images,same,7,1,1518
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,2887
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,4 images,same,12,1,1807
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,2308
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,4 images,same,7,1,1228
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,2114
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,1300
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,3960
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,2162
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,2244
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,1077
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,3434
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,1046
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,640
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,908
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,2925
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,3614
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,929
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,3137
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,276
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,405
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,3290
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,2713
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,1544
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,3474
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,4 images,same,5,0,595
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,3552
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,4 images,same,12,1,3101
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,4 images,same,10,1,102
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,2041
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,2712
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,1854
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,4 images,same,12,1,2629
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,2582
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,3185
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,inverted,4 images,same,9,1,778
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,1202
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,3915
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,591
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,2255
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,1851
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,931
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,2851
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,inverted,4 images,same,12,1,1770
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,307
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,inverted,4 images,same,9,1,3944
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,inverted,4 images,same,12,1,1267
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,484
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,inverted,4 images,same,12,1,1149
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,3819
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,468
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,inverted,4 images,same,1,0,3194
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,inverted,4 images,same,5,0,352
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,inverted,4 images,same,10,1,1902
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,223
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,inverted,4 images,same,6,0,1029
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,2056
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,634
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,2686
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,inverted,4 images,same,4,0,2692
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,526
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,2863
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,inverted,4 images,same,11,1,2700
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,1799
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,inverted,4 images,same,3,0,3783
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,inverted,4 images,same,8,1,3132
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,731
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,inverted,4 images,same,10,1,2497
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,inverted,4 images,same,2,0,2646
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,inverted,4 images,same,10,1,374
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,3266
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,651
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,3712
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,3952
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,2494
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,48
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,2997
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,3607
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,1514
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,2469
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,2977
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,1932
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,3224
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,inverted,8 images,different,3,1,760
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,2406
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,896
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,2331
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,1408
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,2452
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,855
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,1189
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,355
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,2294
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,2897
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,762
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,inverted,8 images,different,2,1,632
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,2207
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,3617
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,3651
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,876
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,817
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,inverted,8 images,different,3,1,3857
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,1713
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,750
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,2974
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,109
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,3069
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,2361
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,inverted,8 images,different,2,1,82
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,3678
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,3245
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,3674
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,3320
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,2749
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,636
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,3376
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,1773
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,1727
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,3412
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,431
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,1415
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,inverted,8 images,different,2,1,756
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,inverted,8 images,different,2,1,198
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,1436
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,3262
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,3752
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,1533
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,197
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,inverted,8 images,different,2,1,2508
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,2561
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,3019
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,1166
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,3456
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,1202
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,900
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,1725
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,2481
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,2771
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,3949
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,inverted,8 images,different,3,1,3982
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,2671
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,1861
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,8 images,different,3,1,1617
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,2366
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,117
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,1816
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,958
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,1360
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,2628
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,1082
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,340
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,3500
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,1035
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,1439
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,4000
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,3109
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,2761
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,3051
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,1779
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,2344
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,2554
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,2739
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,2869
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,3306
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,2337
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,2210
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,2256
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,1200
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,2058
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,1387
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,854
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,558
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,1893
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,2960
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,3097
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,545
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,8 images,different,3,1,2609
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,2977
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,724
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,1834
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,3466
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,2182
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,1986
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,3003
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,2524
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,2093
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,1689
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,1042
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,3322
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,2392
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,1346
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,2172
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,3033
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,3846
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,823
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,760
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,8 images,different,11,0,3766
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,8 images,different,7,0,3927
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,3262
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,2126
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,8 images,different,2,1,2466
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,inverted,8 images,different,1,1,3645
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,3713
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,2744
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,8 images,different,3,1,1387
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,355
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,8 images,different,4,1,1214
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,inverted,8 images,different,5,1,2877
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,8 images,different,9,0,670
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,8 images,different,2,1,1487
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,8 images,different,12,0,2851
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,8 images,different,8,0,210
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,8 images,different,10,0,455
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,inverted,8 images,different,3,1,2887
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,inverted,8 images,different,6,1,3921
